chat,messageDatetime,messageText
https://t.me/AargauUkraine,2022-03-22 22:20:59+00:00,"Вот ссылка с официальной информацией (в самом низу страницы на украинском): https://www.allianceswisspass.ch/de/tarife-vorschriften/tarifmassnahmen/Fluechtende-aus-der-Ukraine-duerfen-Schweizer-oeV-gratis-nutzen#:~:text=Im%20Zusammenhang%20mit%20dem%20Krieg,der%20Schweiz%20oder%20die%20Durchreise"
https://t.me/AargauUkraine,2022-03-22 22:21:24+00:00,Прочитала ещё раз.  Написано что можно предоставить заявление или документы доказывающий что вы подали на S
https://t.me/AargauUkraine,2022-03-22 22:56:53+00:00,
https://t.me/AargauUkraine,2022-03-22 23:03:41+00:00,
https://t.me/AargauUkraine,2022-03-23 05:14:17+00:00,
https://t.me/AargauUkraine,2022-03-23 05:25:46+00:00,"Мне, но я без детей)"
https://t.me/AargauUkraine,2022-03-23 05:49:20+00:00,
https://t.me/AargauUkraine,2022-03-23 06:23:49+00:00,"Попробуйте , если есть , с украинским рецептом. Нам к примеру так удалось купить l-thyroxine , по фото украинского рецепта в телефоне. 2 из 3 провизоров входили в положение и продавали лекарство…. Как вариант поиска более знакомых препаратов - аптеки в городке waldshut в Германии , прямо у границы. Там более привычный ассортимент."
https://t.me/AargauUkraine,2022-03-23 06:25:36+00:00,
https://t.me/AargauUkraine,2022-03-23 06:30:58+00:00,Привет! Для меня актуально. Спасибо.
https://t.me/AargauUkraine,2022-03-23 06:34:38+00:00,
https://t.me/AargauUkraine,2022-03-23 06:46:28+00:00,"Для меня тоже актуально.
Правда я ещё не поняла далеко ли это от нас. Мы только ночью приехали в Фислисбах и ещё не ориентируюсь.
Кстати, может есть кто-то ещё рядом?"
https://t.me/AargauUkraine,2022-03-23 06:49:25+00:00,"Ааргау очень обширный кантон. Многим будет проще «примкнуть» к Базелю или Берну даже. Ну и Цюриху, само собой. Если интересует такая движуха городского типа"
https://t.me/AargauUkraine,2022-03-23 06:49:58+00:00,Спасибо за ответ. От вас Волен - полчаса на автобусе.
https://t.me/AargauUkraine,2022-03-23 06:50:35+00:00,"Но зато тут сильно дешевле жильё, а с работой с минимальным знанием языка по ощущениям может быть даже и лучше. Ну и ездить на работу в один из крупных городов обычно более чем реально"
https://t.me/AargauUkraine,2022-03-23 06:54:56+00:00,"Рекомендую скачать приложение SBB Mobile (для тех кто этого ещё не сделал), там расписание всех поездов/автобусов/трамваев. Вбиваешь пункт отправления и назначения и получаешь всю информацию. Правда нужны минимальные знания немецкого🤷🏻‍♀️"
https://t.me/AargauUkraine,2022-03-23 06:55:02+00:00,Добрый день. Мне интересно. Я живу совсем рядом.
https://t.me/AargauUkraine,2022-03-23 07:01:30+00:00,
https://t.me/AargauUkraine,2022-03-23 07:02:52+00:00,"В Швейцарии в аптеках сразу можно купить в основном те лекарства, которые пользуются высоким спросом (объём ассортимента зависит от размера аптеки). Все остальные лекарства можно заказать и обычно на следующий день забрать."
https://t.me/AargauUkraine,2022-03-23 07:23:57+00:00,
https://t.me/AargauUkraine,2022-03-23 07:26:29+00:00,Anlagen Flyer_offenes_Treffen_neu (1).pdf
https://t.me/AargauUkraine,2022-03-23 07:38:56+00:00,
https://t.me/AargauUkraine,2022-03-23 07:43:32+00:00,
https://t.me/AargauUkraine,2022-03-23 07:59:50+00:00,
https://t.me/AargauUkraine,2022-03-23 08:00:00+00:00,
https://t.me/AargauUkraine,2022-03-23 08:28:22+00:00,
https://t.me/AargauUkraine,2022-03-23 09:16:06+00:00,
https://t.me/AargauUkraine,2022-03-23 09:17:12+00:00,вам пришло письмо уже на оформление статуса?
https://t.me/AargauUkraine,2022-03-23 09:18:16+00:00,а когда они заполняли онлайн форму?
https://t.me/AargauUkraine,2022-03-23 09:18:45+00:00,Они ездили в Берн.  12.03
https://t.me/AargauUkraine,2022-03-23 09:19:37+00:00,Мне вчера пришли документы  на почту.мы подавали 16.03 в Базеле
https://t.me/AargauUkraine,2022-03-23 09:25:06+00:00,
https://t.me/AargauUkraine,2022-03-23 09:34:19+00:00,Да) мы подавали 14.03
https://t.me/AargauUkraine,2022-03-23 09:44:23+00:00,"Девочки, кто живёт в Аарау, мы могли бы как-то иногда гулять вместе? Сыну 2,5.
И кстати нам передали одежду, но есть маленькая, где-то на 1,5-2 года, размер 86 где-то, кому-то нужно?"
https://t.me/AargauUkraine,2022-03-23 10:20:30+00:00,17.03 отправили онлайн заявку. Только что получила письмо в почтовый ящик письмо. Подтверждение о получении заявки. Это же письмо является проездным и документом до получения мед помощи в случае необходимости. Ждём на имеил письмо с временем и датой когда явиться в BAZ
https://t.me/AargauUkraine,2022-03-23 10:26:57+00:00,"Девочки, сориентируйте меня пожалуйста, с чего начать- куда идти для подачи документов. Толтко ночью приехали"
https://t.me/AargauUkraine,2022-03-23 10:31:25+00:00,https://www.sem.admin.ch/sem/de/home.html
https://t.me/AargauUkraine,2022-03-23 10:47:02+00:00,Спасибо большое 🌺
https://t.me/AargauUkraine,2022-03-23 11:02:50+00:00,
https://t.me/AargauUkraine,2022-03-23 11:08:57+00:00,"Настя, я живу рядом с Аарау уже 9 лет. Буду рада знакомству. Моей дочке 2,5. Готова встретиться:-)"
https://t.me/AargauUkraine,2022-03-23 11:26:48+00:00,"Добрый день! Мама с дочкой 16 лет ищем жильё! Порядочность и чистоту гарантирую, без вредный привычек. Если нужно помочь с домашней работой или нянчить ребёнка с радость помогу.  🙏🌞🇺🇦"
https://t.me/AargauUkraine,2022-03-23 11:31:01+00:00,"В Зуре есть квартира у моей знакомой, которая хотела людей к себе принять. Я переспрошу у неё сейчас✨️"
https://t.me/AargauUkraine,2022-03-23 12:45:20+00:00,"Доброго дня всім, ми також живемо біля Аарау вже 10 років. Будемо раді зустрітись та допомгти чим зможемо."
https://t.me/AargauUkraine,2022-03-23 13:56:12+00:00,
https://t.me/AargauUkraine,2022-03-23 13:57:21+00:00,"Добрый день!
Кто приехал в Ленцбург-отзовитесь!
Хочеться встретится-пообщаться"
https://t.me/AargauUkraine,2022-03-23 13:58:13+00:00,Reinach AG -хто є поряд? Відгукніться !!!
https://t.me/AargauUkraine,2022-03-23 14:24:03+00:00,Надо ето стереть
https://t.me/AargauUkraine,2022-03-23 14:40:52+00:00,
https://t.me/AargauUkraine,2022-03-23 14:49:09+00:00,
https://t.me/AargauUkraine,2022-03-23 14:52:08+00:00,Привет всем  делюсь информацией. Я свою семью регистрировала в Берн 14.03 на статус S. 21.03 на пришло письмо с что сегодня нужно прийти в эмиграционую службу в Aarau.  И сьездили мы туда в пустую так как у моей семьи есть где жить. После того как вы от кантона получите потвержение идите в Gemeinde где вы живёте и пусть ваши родственники или знакомые у кого вы живете вас у себя пропишут. И тогда Gemeinde перешлет документы в эмиграционую службу и тогда уже  вас приглосят что бы сделать фото и отпечатки пальцев на документы Bewilligung это как вид на жительство здесь. И как я поняла потом мы уже получим всю информацию по проживанию здесь.
https://t.me/AargauUkraine,2022-03-23 15:43:16+00:00,"мы в Нидерленц, рядом с Ленцбургом"
https://t.me/AargauUkraine,2022-03-23 17:00:01+00:00,"Мы тоже сегодня были там и нам объяснили, что письмо с термином на визит для оформление пластикового удостоверения прийдет в течении нескольких дней (после визита пластик оформляется в течении 10 дней) Без необходимости прописки по текущему месту жительства. Сказали по всем вопросам обращаться в локальный Гемайнде. Выдали шаблон анкеты для работодателя, которую ему необходимо заполнить при приеме Вас на работу. Для всех гемайнде создали колл центр от Службе по миграции и интеграции куда они могут звонить за консультацией (т.к. Для гемайнде технология новая , они сами многих вещей не знают)"
https://t.me/AargauUkraine,2022-03-23 17:05:44+00:00,Получаеться они сами еще не совсем вкурсе что и как.. ну я уже сходила в Gemeinde и прописала своих у себя.  Посмотрим что дальше будет.
https://t.me/AargauUkraine,2022-03-23 17:07:50+00:00,
https://t.me/AargauUkraine,2022-03-23 18:15:47+00:00,
https://t.me/AargauUkraine,2022-03-23 18:22:53+00:00,"Сегодня ездили в Базель по вещи, кто собирается туда, они до понедельника там"
https://t.me/AargauUkraine,2022-03-23 18:23:09+00:00,
https://t.me/AargauUkraine,2022-03-23 18:23:58+00:00,"В маг Tally Waily вде нема акції, були там сьогодні"
https://t.me/AargauUkraine,2022-03-23 18:25:29+00:00,"Здравствуйте.  Скажите пожалуйста что именно там есть ? Вод думаю отправить ли туда людей с люцерн в Базель 🤔. 
Поэтому что в Люцерне вообще ни какой помощи нет , к сожалению"
https://t.me/AargauUkraine,2022-03-23 18:33:14+00:00,"Там есть вещи на подростков, в основном размер S и M.очень много на малышей вещей и обуви.есть много курток взрослых.немножко обуви.на выходе нам дали пару шампуней и зубн пасту детскую"
https://t.me/AargauUkraine,2022-03-23 18:38:55+00:00,"Спасибо.  
А продуктами помогают?"
https://t.me/AargauUkraine,2022-03-23 18:40:12+00:00,"Продуктов не было.но мы были уже в 4 часа, там была палатка пустая и написано помощь.может раньше раздавали"
https://t.me/AargauUkraine,2022-03-23 18:40:37+00:00,Поняла . Спасибо
https://t.me/AargauUkraine,2022-03-23 18:47:01+00:00,
https://t.me/AargauUkraine,2022-03-23 19:35:16+00:00,
https://t.me/AargauUkraine,2022-03-23 19:36:27+00:00,"Кстати, впомнила, что есть ещё Армия Спасения. Возможно вам расскажут о Боге, но, короче, с вещами так или иначе скорее всего помогут: heilsarmee-aarau.ch"
https://t.me/AargauUkraine,2022-03-23 19:45:56+00:00,"Всем привет . Сегодня были в гемайнде,  думали наконец-то расставим все точки над и . Но не тут то было.  
Пришли в наш местный гемайнде,  где мы живём. Написали список вопросов которые нас интересовали …
Думаем ну сейчас все узнаем , угу,  узнали. Пришли и так как обычно одни практиканты и конечно же они ничего не знают , мы спросили про курсы немецкого,  дали номер телефона и сказали звонить сюда , спросили про школу сестре  , дали номер телефона и сказали звонить сюда , а потом как узнали мы это был номер центра в Люцерне которые занимаются образованием,  школами , курсами и тд   звонили туда , а они работают до 16.00 , не успели . Ок будем звонить завтра.  Потом начали спрашивать про мою сестру , которой 14 лет и которая должна была закончить в этом году в Украине школу , спрашивали о том в какой класс она пойдёт и как потом будет обстоять дела если она пойдёт тут учиться на профессию,  война закончится и ее попросят уехать или как . В Общем на зти вопросы тоже не смогли ответить,  дали номер тел горячей линии по вопросам беженцев с Украины.  
Спросили про социал помощь , девочка показала что нам нужно в другое окно , ок , пошли туда , парень там ничего не знал пошел спрашивать . 5 мин ходил и сказал что они этим не занимаются звонить в люцерн , они там помогут , дали номер . 
Вообщем муж позвонил на горячую линию по вопросам беженцев с Украины,  задал вопрос про мою сестру , они сказали что если она училась в 9 классе,  то тут она пойдет сейчас в 8 и в августе заново в 9й. И если война закончится например в октябре то ей придётся покинуть страну,  муж сказал что это тупо и что ребёнок теряет год и смысл тогда в этой помощи , девушка по телефону что то спросила у другой девушки и потом сказала что они точно не знают как все будет . Муж спросил ок , когда война закончится может ли моя сестра остаться у нас и продолжать учится   они сказали что не знают . Ладно,  потом позвони в социалку в Люцерн . Сделали термин на след пятницу с 8 до 10 будет встреча ,  пригласят переводчика . Сказали можно уже сделать местную банковскую карту . И ещё они попросили сделать распечатку с зарплатной карты мамы , что бы просмотреть финансовые действия,  зарплата , скок денег на карте и тд . Тут мы очень удивились 🤦‍♀️🤦‍♀️ .
Вообщем вот такой был поход в гемайнде у нас сегодня ."
https://t.me/AargauUkraine,2022-03-23 19:49:33+00:00,
https://t.me/AargauUkraine,2022-03-23 19:51:43+00:00,
https://t.me/AargauUkraine,2022-03-23 20:07:28+00:00,
https://t.me/AargauUkraine,2022-03-23 20:13:39+00:00,
https://t.me/AargauUkraine,2022-03-23 20:16:36+00:00,"100%

Они в Цюрихе кормят на вокзале людей у нас в волонтерской штаб-квартире))"
https://t.me/AargauUkraine,2022-03-23 20:19:47+00:00,"Нормально, я даже 2 года потерял когда приехал (12 лет). Полезно для учения яазыка"
https://t.me/AargauUkraine,2022-03-23 20:22:37+00:00,"Так я не спорю.  Можно потерять 2 года если будешь знать что  тебя не попросят уехать от сюда . И получается тебе будет лет 17 , а ты ещё в 9 классе 😂😅"
https://t.me/AargauUkraine,2022-03-23 20:24:09+00:00,Да половина швейцарцев и бакалавриат в 25 заканчивает и очень даже норм
https://t.me/AargauUkraine,2022-03-23 20:25:20+00:00,https://t.me/telepediatrics
https://t.me/AargauUkraine,2022-03-23 20:26:29+00:00,"Да, я знаю даже некоторых в 27 закончил"
https://t.me/AargauUkraine,2022-03-23 20:29:10+00:00,
https://t.me/AargauUkraine,2022-03-23 20:29:45+00:00,Да можно и до 30 учится   главное что бы потом ребёнка не отправили домой и ему не пришлось там заново учится   потому что тут он не смог до учится.  Мы пишем немного  про разные вещи
https://t.me/AargauUkraine,2022-03-23 20:32:25+00:00,"Ну с одной стороны да. С другой стороны скорее всего подростков-беженцев будут ориентировать на Lehre - обучение с работой, чтобы и копейка в дом, и навыки сразу. Потому что действительно готовить подростков не знающих языка по гимназическому профилю к университетам - это такая благотворительность на которую Швейцария вряд ли способна."
https://t.me/AargauUkraine,2022-03-23 20:33:09+00:00,До конца учебного года всё равно проще налечь на немецкий а там может и война кончится.
https://t.me/AargauUkraine,2022-03-23 20:33:30+00:00,"если работа будет, то сомневаюсь что назад будет отсылать"
https://t.me/AargauUkraine,2022-03-23 20:33:30+00:00,Сейчас про гимназический профиль рассуждать - только нервы тратить
https://t.me/AargauUkraine,2022-03-23 20:33:39+00:00,"Вы правы 👍👍
Мы как раз и говорили про Lehre . 
Ну в любом случае пойдёт сейчас в школу , а там посмотрим 🙌"
https://t.me/AargauUkraine,2022-03-23 20:34:54+00:00,Та до работы ей ше як до Киева рачкi😂🙈
https://t.me/AargauUkraine,2022-03-23 20:37:03+00:00,
https://t.me/AargauUkraine,2022-03-23 20:44:12+00:00,Тут с работой большие проблемы
https://t.me/AargauUkraine,2022-03-23 20:44:40+00:00,
https://t.me/AargauUkraine,2022-03-23 21:19:19+00:00,
https://t.me/AargauUkraine,2022-03-23 21:37:33+00:00,
https://t.me/AargauUkraine,2022-03-23 21:59:08+00:00,Без языка или что вы имеете ввиду?
https://t.me/AargauUkraine,2022-03-23 22:03:20+00:00,
https://t.me/AargauUkraine,2022-03-23 23:53:15+00:00,
https://t.me/AargauUkraine,2022-03-24 04:36:47+00:00,
https://t.me/AargauUkraine,2022-03-24 05:35:55+00:00,
https://t.me/AargauUkraine,2022-03-24 05:56:24+00:00,
https://t.me/AargauUkraine,2022-03-24 06:35:03+00:00,
https://t.me/AargauUkraine,2022-03-24 06:37:50+00:00,Добрый день! По какому адресу местный гемайнде?
https://t.me/AargauUkraine,2022-03-24 06:50:50+00:00,
https://t.me/AargauUkraine,2022-03-24 07:11:26+00:00,
https://t.me/AargauUkraine,2022-03-24 07:18:51+00:00,Вбейте в гугле город/деревню Gemeinde
https://t.me/AargauUkraine,2022-03-24 07:31:43+00:00,
https://t.me/AargauUkraine,2022-03-24 07:31:57+00:00,"Гемайнде каждый свой в городе , поищите в гугл👍"
https://t.me/AargauUkraine,2022-03-24 07:44:57+00:00,
https://t.me/AargauUkraine,2022-03-24 08:06:10+00:00,
https://t.me/AargauUkraine,2022-03-24 08:22:44+00:00,
https://t.me/AargauUkraine,2022-03-24 08:43:40+00:00,
https://t.me/AargauUkraine,2022-03-24 08:46:46+00:00,
https://t.me/AargauUkraine,2022-03-24 10:24:39+00:00,
https://t.me/AargauUkraine,2022-03-24 11:22:11+00:00,
https://t.me/AargauUkraine,2022-03-24 11:49:22+00:00,
https://t.me/AargauUkraine,2022-03-24 11:53:22+00:00,
https://t.me/AargauUkraine,2022-03-24 11:54:11+00:00,
https://t.me/AargauUkraine,2022-03-24 12:13:22+00:00,
https://t.me/AargauUkraine,2022-03-24 12:47:05+00:00,
https://t.me/AargauUkraine,2022-03-24 13:42:32+00:00,
https://t.me/AargauUkraine,2022-03-24 13:55:29+00:00,"Подскажите,пожалуйста,в Pratteln еще можно приехать за вещами?"
https://t.me/AargauUkraine,2022-03-24 13:55:37+00:00,Это секонд хэнд?
https://t.me/AargauUkraine,2022-03-24 13:56:54+00:00,
https://t.me/AargauUkraine,2022-03-24 14:11:15+00:00,
https://t.me/AargauUkraine,2022-03-24 14:11:29+00:00,
https://t.me/AargauUkraine,2022-03-24 14:13:25+00:00,
https://t.me/AargauUkraine,2022-03-24 14:17:23+00:00,Они там до понедельника.Можно.да там секонд
https://t.me/AargauUkraine,2022-03-24 14:20:36+00:00,
https://t.me/AargauUkraine,2022-03-24 14:45:05+00:00,"Здравствуйте семья из 2 человек , муж и жена , ищет квартиру или комнату в кантоне Аргау  ,уже поменяли 3 бундес азилцентра , в Швейцарии уже 3 недели , может кто-то помочь информацией , спасибо"
https://t.me/AargauUkraine,2022-03-24 14:56:38+00:00,
https://t.me/AargauUkraine,2022-03-24 15:57:32+00:00,
https://t.me/AargauUkraine,2022-03-24 16:33:10+00:00,
https://t.me/AargauUkraine,2022-03-24 16:42:05+00:00,"Пришло приглашение! Ура
Мы в Бадене
17 подали онлайн заявку. 23 пришло письмо в почтовый ящик, что заявка принята
Только что пришел имеил с вызовом в Базель на 26 марта"
https://t.me/AargauUkraine,2022-03-24 17:16:37+00:00,"Підкажіть будь ласка, чи є в магазинах Швейцарії кисломолочний сир, схожий на той, що є в Україні? Якщо є, як його впізнати?"
https://t.me/AargauUkraine,2022-03-24 17:20:30+00:00,"Є, тільки не в швейцарських магазинах, такого сиру немає, навіть самі мешканці про це кажуть, сьогодні в німецькому Lidl бачила ( тобто в Німеччині)"
https://t.me/AargauUkraine,2022-03-24 17:23:26+00:00,"Ольга, есть зернистый творог , по-немецки Hüttenkäse. 
В супермаркетах Coop выглядит вот так https://t.me/campax_ukraine_help_switzerland
В Migros вот так https://shop.migros.ch/de/direct/product/6262202?gclid=CjwKCAjwrfCRBhAXEiwAnkmKmdSE7E6PXZnByQir6XVt9wLyoGLebSyoKzyc8a8U1KV1f8xy6tY3zBoCBdMQAvD_BwE&gclsrc=aw.ds"
https://t.me/AargauUkraine,2022-03-24 17:25:33+00:00,"Именно зернистый мы и купили, хотя изображение на упаковке нам было похоже на обычный творог. Он очень вкусный, но не тот, что мы хотели."
https://t.me/AargauUkraine,2022-03-24 17:27:49+00:00,"Да, понимаю. Такого, как на Украине я так и не нашла за 9 лет.😉 Есть пастообразный творог и сливочный, а рассыпчатый творог здесь редкость."
https://t.me/AargauUkraine,2022-03-24 17:29:09+00:00,"Я делаю дома сама, из молока и кефира.Если надо,  напишу в личку😂"
https://t.me/AargauUkraine,2022-03-24 17:32:01+00:00,В Waldshut Германия есть обычный творог. Продается в Kaufland или в Lidl
https://t.me/AargauUkraine,2022-03-24 17:51:52+00:00,"Идея блин для стартапа 😅одно время был у нас контакт с русской женой швейцарского фермера, у неё творог заказывали компанией до 10 кг в неделю и кефира столько же. Потом корона переезд ну и остались мы все без творога короче 😢"
https://t.me/AargauUkraine,2022-03-24 17:53:14+00:00,"Пока мы живём так, что раз в месяца два-три ездим в Германию, берём творога килограмма три , кидаем в морозилку и потихоньку по пачке размораживаем"
https://t.me/AargauUkraine,2022-03-24 17:54:20+00:00,Мммм...призадумалась😎😜
https://t.me/AargauUkraine,2022-03-24 18:10:11+00:00,"Привіт..Сьогодні були на зустрічі в Сухрі...Якщо комусь потрібна допомога або якщо діти хочуть грати, просто повідомте нам.."
https://t.me/AargauUkraine,2022-03-24 18:11:54+00:00,що означає діти хочуть грати? ви іграшки пропонуєте?
https://t.me/AargauUkraine,2022-03-24 18:22:09+00:00,Що вам потрібно?..У нас великий сад з батутом і пісочницею..Також зона для барбекю..
https://t.me/AargauUkraine,2022-03-24 18:30:25+00:00,"Кстати, это идея! 😅"
https://t.me/AargauUkraine,2022-03-24 18:31:26+00:00,
https://t.me/AargauUkraine,2022-03-24 18:44:02+00:00,"Вперёд из песней, как говорится! Только с молочкой всегда с логистикой проблема если частным образом. Но по крайней мере делать творог и морозить из него сырники или вареники более чем реально на продажу"
https://t.me/AargauUkraine,2022-03-24 18:45:59+00:00,Мне тоже) 26го в Базель. Ехать 2 часа 🤦🏻‍♀️
https://t.me/AargauUkraine,2022-03-24 18:48:07+00:00,У вас много дел на месте ?😬
https://t.me/AargauUkraine,2022-03-24 18:48:50+00:00,Не поняла вопроса)
https://t.me/AargauUkraine,2022-03-24 18:57:29+00:00,"Ой, ну давайте не будем вот этого вот"
https://t.me/AargauUkraine,2022-03-24 19:00:58+00:00,А є хтось в Аарбурзі з молоді? 9-11 клас.Мій син 15 років хоче поспілкуватися з нашими!
https://t.me/AargauUkraine,2022-03-24 19:03:29+00:00,"А. Теперь поняла. Отвечаю.

Дел на месте много, представьте. Изучение немецкого, домашние хлопоты, так как я живу не в центре, а также я волонтёр на жд вокзале в Цюрихе, мы помогаем только что прибывшим украинцам с расселением, кормим их и консультируем с 8 утра до 12 ночи.

А у вас как обстоят дела со свободным временем? Видимо, достаточно, чтоб выдвигать оценочные суждения о других людях, не зная о них ничего."
https://t.me/AargauUkraine,2022-03-24 19:08:01+00:00,"Делюсь дальше информацией.  После того как вчера сьездила в пустую в эмиграционую службу мы сразу же заехали в Gemeinde и я прописала свою семью у себя.  Сегодня когда я была на работе пришел мужчина, и  сестра позвонила мне так как не понимает немецкий.  Это оказался Betreuer ( куратор каторый будет заботиться о моей семье) . Мы договорились что он прийдет завтра к нам домой и расскажит о всех правах семье и будет нам во всем помогать. ( завтра напишу что он мне рассказал) . А потом вечером мне позвонили со школы, моей племяннице 14 лет и по закону она должна ходить в школу.  Мне уже прислали прислали формуляр который надо заполнить. Где то через неделю она сможет пойти в школу.  Не знаю как это будет так как ребёнок не владеет немецким.. но она мне сказала что там еще будет трое деток с украины и они сейчас обдумывают как их будут обучать.  
Ps.  Мой совет если вы получили уже с кантона подтверждения,  прописуйтесь в Gemeinde так как они рассылают информацию о вас и тогда процесс идеть быстрее."
https://t.me/AargauUkraine,2022-03-24 19:15:24+00:00,"Спасибо вам, за то, что делитесь своим опытом, это очень важно💛💙"
https://t.me/AargauUkraine,2022-03-24 19:17:18+00:00,"У школі чи під час гри з німецькою мовою це швидко працює.. Три тижні тому до моєї доньки до 9-річного класу прийшла угорка.. Вона часто приходила до нас грати, і німець працював досить швидко."
https://t.me/AargauUkraine,2022-03-24 19:18:55+00:00,Насколько я поняла это нормальные расстояние в Швейцарии
https://t.me/AargauUkraine,2022-03-24 19:19:38+00:00,Я не хотела вас обидеть. Извините
https://t.me/AargauUkraine,2022-03-24 19:21:57+00:00,Буду рада если кому-то поможет мой опят и информация.  Завтра напишу после встречи с куратором. 🇺🇦🇺🇦🇺🇦🙏
https://t.me/AargauUkraine,2022-03-24 19:22:35+00:00,"Ну в жизни обычной 99% дел бумажных делается внутри кантона. А так махнуть на выходные 2 часа - это да. Ездить на работу по 1,5 часа в одну сторону или любители жить в отдельном доме (а работать в Цюрихе/Базеле), или страдальцы типа меня, когда одна половинка работает в Цюрихе а вторая в Базеле / Берне. Спасибо короне за возможность работать из дома 😅с другой стороны здешние поезда так хороши, что сел - и час можно работать если что"
https://t.me/AargauUkraine,2022-03-24 19:44:24+00:00,
https://t.me/AargauUkraine,2022-03-24 19:47:45+00:00,
https://t.me/AargauUkraine,2022-03-24 19:55:46+00:00,"Мы из Братиславы в Цюрих ехали на поезде. 10 часов сидя с ребёнком 1.8 года😵‍💫Причём нам др вариант (самолёт) даже не предлагали на рассмотрение. Тут я тоже отметила, что многие предпочтут поезд самолёту"
https://t.me/AargauUkraine,2022-03-24 19:55:52+00:00,
https://t.me/AargauUkraine,2022-03-24 19:56:49+00:00,
https://t.me/AargauUkraine,2022-03-24 19:57:01+00:00,"Підскажіть ,будь ласка, а проїзд на соц транспорті оплачується по повній  вартості?"
https://t.me/AargauUkraine,2022-03-24 20:01:09+00:00,https://www.allianceswisspass.ch/ukraine
https://t.me/AargauUkraine,2022-03-24 20:01:45+00:00,"Біженцям з України дозволено безкоштовно користуватися громадським транспортом до 31 травня 2022 року Деталі: https://www.allianceswisspass.ch/ukraine

З собою необхідно мати одне з наступного:

ID-картка статусу S
Тимчасова ідентифікаційна картка, яка дійсна до отримання остаточної ідентифікаційної картки S
Заява про тимчасовий захист S (Підтвердження про подання на цей статус)
Якщо ви ще не зареєструвалися на стас S ви можете проїхати один раз до місця призначення (центр біженців/житло) або транзитом через територію Швейцарії"
https://t.me/AargauUkraine,2022-03-24 20:02:32+00:00,Дякую за відповідь!!
https://t.me/AargauUkraine,2022-03-24 20:49:12+00:00,
https://t.me/AargauUkraine,2022-03-24 21:21:17+00:00,"Что такое Заява про тимчасовийзахист S? Это электронное письмо с подтверждением получения моего емейла, которое пришло после отправки анкеты?"
https://t.me/AargauUkraine,2022-03-24 21:23:31+00:00,
https://t.me/AargauUkraine,2022-03-24 21:28:31+00:00,
https://t.me/AargauUkraine,2022-03-24 22:42:43+00:00,
https://t.me/AargauUkraine,2022-03-25 01:07:58+00:00,
https://t.me/AargauUkraine,2022-03-25 05:13:28+00:00,
https://t.me/AargauUkraine,2022-03-25 06:54:01+00:00,"Думаю, его тоже можно использовать. Но вам скоро придёт бумажное письмо-подтверждение, мне пришло через 8 дней после заявки"
https://t.me/AargauUkraine,2022-03-25 06:56:23+00:00,"Господа, какие планы на выходные? Я в эти выходные скорее всего не могу, у меня переезд, но если хотите собраться, могу накидать локаций, наверное"
https://t.me/AargauUkraine,2022-03-25 07:04:46+00:00,"Тут много общей информации касательно кантона
https://www.hallo-aargau.ch/"
https://t.me/AargauUkraine,2022-03-25 07:25:58+00:00,"Короче, Аарау: vogelinseli Erhohlungspark Inseli
https://goo.gl/maps/o45yoj3YtY5mCMTc6 - это остров у речки, по краю кусты, так что только ну очень прыткие дети ускачут в речку, так там поляна подходящая для пикника и вольер с птичками"
https://t.me/AargauUkraine,2022-03-25 07:26:51+00:00,"Если что, прямо напротив там - детская площадка и ещё травка где можно вместе потусить Spielplatz Summertime
https://goo.gl/maps/4vRBPcEqMerBtW3aA"
https://t.me/AargauUkraine,2022-03-25 07:28:03+00:00,До речки минут 10-15 пешком от вокзала через красивущий старый город. На вокзале есть Migros где можно купить перекусы для пикника
https://t.me/AargauUkraine,2022-03-25 07:28:11+00:00,"Другой вариант - Oehler Park
https://goo.gl/maps/CJvitaLFwLcttZwK6"
https://t.me/AargauUkraine,2022-03-25 07:29:23+00:00,"Это огромная лужайка, там есть футбольные ворота (так что если есть мячики - стоит взять), территория без машин (так что с великами и самокатами - норм), есть небольшая площадка скорее для маленьких"
https://t.me/AargauUkraine,2022-03-25 07:30:02+00:00,"Рядом Aldi ну или опять-таки Migros у вокзала, от вокзала идти 8 минут"
https://t.me/AargauUkraine,2022-03-25 07:32:38+00:00,"Примерно в том же районе - замок Lenzburg Lenzburg Castle
0848 871 200
https://goo.gl/maps/JY57P2Fe3jtL4a5g7, есть автобус от вокзала Ленцбург ну или если не малые дети, это и пешком не такая длинная и довольно приятная прогулка (правда наверх). Не помню точно как там с локациями для пикника, но площадка тоже есть, и вроде бы были скамейки"
https://t.me/AargauUkraine,2022-03-25 07:34:59+00:00,"Это кто в Аарау (а также Suhr, Buchs и прочие «пригороды») , Lenzburg. От Бадена тоже недалеко,"
https://t.me/AargauUkraine,2022-03-25 07:35:07+00:00,"а вот кто уже Frick, Pratteln, Laufenburg и тд - далековато. Но! Во Fricktal скоро зацветут вишни и это просто потрясающая прогулка (скорее всего следующие выходные если не пойдут дожди)"
https://t.me/AargauUkraine,2022-03-25 07:40:25+00:00,"Из самого Фрика вроде бы до Аарау ходит прямой автобус. Так что если что, таки добраться можно, нужно просто немножко готовности попользоваться знаменитой сетью транспорта"
https://t.me/AargauUkraine,2022-03-25 07:42:44+00:00,А в Хунценшвиле есть места для прогулок? Может какой-то парк или просто красивое место.
https://t.me/AargauUkraine,2022-03-25 07:52:55+00:00,
https://t.me/AargauUkraine,2022-03-25 07:55:36+00:00,
